Product ID,Country,Date,isVerified,Ratings,Reviews
B09G9D8KRQ,India,11/12/2021,TRUE,5,This looks professional colour and perfect👍. Nice product.
B09G9D8KRQ,India,12/11/2021,TRUE,3,Battery drains fast and it should not be priced more than Rs 60000
B09G9D8KRQ,India,12/11/2021,TRUE,4,"Scores high on style, looks, great camera, fast. iPhone set-up from previous versions of iPhone is very very fast and smooth. Entire set-up took just 10-15 mins and everything was copied over w/o any loss of data. Face ID set-up is very powerful. Battery life could be still better. Obviously price point could be a little more affordable."
B09G9D8KRQ,India,12/11/2021,TRUE,3,Battery drains fast and it should not be priced more than Rs 60000
B09G9D8KRQ,India,1/2/2022,TRUE,5,Really really awesome model to be in hands..The display has a great variation comparable to the android mobiles.
B09G9D8KRQ,India,1/2/2022,TRUE,5,Really really awesome model to be in hands..The display has a great variation comparable to the android mobiles.
B09G9D8KRQ,India,1/2/2022,TRUE,1,"This is just a brick. Cannot be used for calling or internet access unless you have wifi. This device has serious network issues. My One Plus 9 Pro and Realme 7 shows 100% network bars and internet work fast enought to stream multiple HD videos at the same time (speed test result 45mbps - airtel postpaid). But this apple device shows only 1 bar and sometimes none. You can't do anything other than just looking at phone. I kept 9 pro and iphone 13 at the same place at the same time having airtel postpaid sim card inserted. OnePlus gets full coverage of same network while iPhone gets only 1 bar coverage which cannot be used for anything. When I checked online, found that a lot of people facing same network issue with iPhone 13 series. Seriously, I would not recommend anyone to buy this brick."
B09G9D8KRQ,India,1/6/2022,TRUE,5,Just awesome
B09G9D8KRQ,India,1/6/2022,TRUE,3,Should have added fingerprint sensors.Camera’s digital zoom is poor.Sometimes screen goes unresponsive.Battery will improve in next launch of iphone it seems.Save money.
B09G9D8KRQ,India,1/6/2022,TRUE,5,Just awesome
B09G9D8KRQ,India,1/7/2022,TRUE,1,Phone’s body is not so strong
B09G9D8KRQ,India,1/7/2022,TRUE,5,The battery backup is good. The security features are great. I always receive notification with regards to security settings of the app and unlike in an android phone where many aspects of access rights are masked. The UI is brilliant and the speed of the phone is great
B09G9D8KRQ,India,1/7/2022,TRUE,5,The battery backup is good. The security features are great. I always receive notification with regards to security settings of the app and unlike in an android phone where many aspects of access rights are masked. The UI is brilliant and the speed of the phone is great
B09G9D8KRQ,India,1/7/2022,TRUE,1,Phone’s body is not so strong
B09G9D8KRQ,India,1/8/2022,TRUE,5,"Finally upgraded from my iPhone 7 to this, with my own money :))Super happy and grateful, still getting used to the larger screen.Everything works perfectly, games, battery life, software (now on iOS 16 public beta)But one thing I am super impressed by is the Wide Angle camera, maybe because this is my first time, but the results are insane!Something similar to fish-eye lenses!Will get some accessories as well, I already feel at home with the phone :))Thanks for reading!"
B09G9D8KRQ,India,1/8/2022,TRUE,3,I feel camera quality is at par what I expected
B09G9D8KRQ,India,1/8/2022,TRUE,5,"Finally upgraded from my iPhone 7 to this, with my own money :))Super happy and grateful, still getting used to the larger screen.Everything works perfectly, games, battery life, software (now on iOS 16 public beta)But one thing I am super impressed by is the Wide Angle camera, maybe because this is my first time, but the results are insane!Something similar to fish-eye lenses!Will get some accessories as well, I already feel at home with the phone :))Thanks for reading!"
B09G9D8KRQ,India,1/8/2022,TRUE,1,
B09G9D8KRQ,India,1/8/2022,TRUE,3,"Bought  the iPhone  for first time, used it for two weeks  I felt my last phone Redmi k20 pro is much better than this phone in comparison with performance,  I love mac books from apple but , this iPhone is overrated"
B09G9D8KRQ,India,1/9/2022,TRUE,5,"Battery life is good, camera quality is good, touch response is fabulous no lagging while playing games at all, I have switched from android to ios its good..!!"
B09G9D8KRQ,India,1/9/2022,TRUE,5,Excellent performance
B09G9D8KRQ,India,1/9/2022,TRUE,5,"Battery life is good, camera quality is good, touch response is fabulous no lagging while playing games at all, I have switched from android to ios its good..!!"
B09G9D8KRQ,United Arab Emirates,2/2/2022,TRUE,1,Hi I received the item and found that the warranty is only for 8 months ! How is this possible ? It should be 12 month.... @amazon team FBA can you check with the Apple and get back ASAP?
B09G9D8KRQ,India,2/3/2022,TRUE,5,Camera 10/10Display 10/10Battery 10/10No connectivity issue  as I have faced in one plus nord 2 and Samsung a52s 5gAll-rounder phone I have never seen  recommended to everyone but expensive
B09G9D8KRQ,United Arab Emirates,2/3/2022,TRUE,4,"I like the shape and  size, but it’s rather heavy and the blue tint is not what I expected."
B09G9D8KRQ,India,2/3/2022,TRUE,5,Camera 10/10Display 10/10Battery 10/10No connectivity issue  as I have faced in one plus nord 2 and Samsung a52s 5gAll-rounder phone I have never seen  recommended to everyone but expensive
B09G9D8KRQ,India,2/5/2022,TRUE,1,"Display flickering at the time of  ringtone change and when playing songs with full volume dear friends Amazon replacement policy of Apple products are very verst they simply provide you Apple service centre adress i complain Amazon to replace after couple of hours after receiving of delivery but they are not ready to do so, so please don't go Apple products with Amazon."
B09G9D8KRQ,India,2/6/2022,TRUE,4,Battery not getting reacharge taking time full 12hrs to get 90%.dont like this
B09G9D8KRQ,India,2/6/2022,TRUE,3,"After using for almost a month, I don’t feel that this iPhone is worth 64K.EY me brief my review.Pros:Excellent battery life.Nice sound.Nice Back Camera.Video streams smoothly.Cons:1. Doesn’t take good selfies. Literally bad at taking selfies makes you look more ugly.2. Touch is ok ok not as per apple standards but it’s soft.3. Literally hard to transfer data from android to iPhone.4. iCloud storage is only 3 GB after that you need to pay for upgrade, better go for 128GB variant.5. No jack for headphones it is only compatible with Bluetooth headphones, another drawback which I was not aware before buying.6. Most of you would be aware that it doesn’t comes with a charger and you have to buy separately.7. If your hands are wet this phone won’t work. I don’t know if it’s really ip68 waterproof kinda stuff because earlier I had Samsung galaxy S8 and it used to work in water and with wet hands also.Overall, it is highly overpriced as per the features. I haven’t tried it for gaming yet so can’t say anything about it. I would not recommend anyone to buy iPhone due to overpriced if u have extra money to waste then go for it."
B09G9D8KRQ,India,2/6/2022,TRUE,4,Battery not getting reacharge taking time full 12hrs to get 90%.dont like this
B09G9D8KRQ,India,2/8/2022,TRUE,5,Super
B09G9D8KRQ,United Arab Emirates,2/8/2022,TRUE,5,Very good
B09G9D8KRQ,India,2/8/2022,TRUE,5,Super
B09G9D8KRQ,India,2/9/2022,FALSE,5,Nice product. Sturdy and best for security. Very less data visible or less ads. Nice product. Loved it. Recommended.. Afterall its iphone
B09G9D8KRQ,India,2/9/2022,FALSE,5,Nice product. Sturdy and best for security. Very less data visible or less ads. Nice product. Loved it. Recommended.. Afterall its iphone
B09G9D8KRQ,India,2/10/2022,TRUE,5,The mobile is awesome but made fewer upgradations on itâ€™s previous segment.
B09G9D8KRQ,India,3/2/2022,TRUE,5,Thanks a lot Amazon for the early delivery. Thanks to Appario also. Received a genuine iPhone 13 256 GB and it was verified by Apple remote diagnostics. The phone is really awesome.. Camera is more than my expectation and music is unbelievable. Battery is easily giving me 1.5 days of backup.. Amazing experience. Loving it....
B09G9D8KRQ,India,3/2/2022,TRUE,5,Thanks a lot Amazon for the early delivery. Thanks to Appario also. Received a genuine iPhone 13 256 GB and it was verified by Apple remote diagnostics. The phone is really awesome.. Camera is more than my expectation and music is unbelievable. Battery is easily giving me 1.5 days of backup.. Amazing experience. Loving it....
B09G9D8KRQ,India,3/2/2022,FALSE,1,"I had a bad experience….My unlock button is not working properly, at times it’s not unlocking my phone. I bought the phone from India on the first week of its launch."
B09G9D8KRQ,India,3/5/2022,FALSE,1,Camera is ok charging speed is very slow even with 12 watt charger if your shifting from andriod in my opinion it’s not worth it
B09G9D8KRQ,India,3/9/2022,TRUE,4,Should have bigger battery..... rest ok
B09G9D8KRQ,India,3/9/2022,TRUE,4,Should have bigger battery..... rest ok
B09G9D8KRQ,India,3/10/2022,TRUE,5,Great buy
B09G9D8KRQ,India,3/10/2022,TRUE,3,I doubt the orginality of the product. Unable to click.good picture. Sound is good.. but functionality wise not at all useful.
B09G9D8KRQ,India,3/10/2022,TRUE,5,Great buy
B09G9D8KRQ,Japan,3/12/2022,TRUE,1,"ordered Starlight but received Midnight. The barcode sticker says White, so I think they put the barcode sticker on the wrong one. I'm disappointed because it's something I'll use for a long time and it's expensive."
B09G9D8KRQ,India,4/4/2022,TRUE,5,Like this product
B09G9D8KRQ,India,4/4/2022,TRUE,5,Like this product
B09G9D8KRQ,India,4/6/2022,TRUE,5,Best phone from the iphone series
B09G9D8KRQ,India,4/6/2022,TRUE,5,It's really a value for money.
B09G9D8KRQ,India,4/6/2022,TRUE,5,Best phone from the iphone series
B09G9D8KRQ,India,4/6/2022,TRUE,5,It's really a value for money.
B09G9D8KRQ,India,4/8/2022,FALSE,1,Waste of money not good in hand feel and canera is good in job but overall apple feel is not there
B09G9D8KRQ,India,4/8/2022,TRUE,3,"The phone is very good but the color quality of its frame is not good, I took this phone 4 months ago, now its color is coming out."
B09G9D8KRQ,India,4/8/2022,FALSE,1,Waste of money not good in hand feel and canera is good in job but overall apple feel is not there
B09G9D8KRQ,India,4/9/2022,TRUE,5,"I have been using IPhone 7 for nearly 4 years and finally decided to switch to IPhone 13. Now it’s been like nearly six months I been using this phone and I couldn’t really find a real drawback what do ever.Camera is the best. I am not exaggerating, it is better than the entry level DSLR’s. Performance, battery life, sound, display - I am so impressed.The only drawback I could see is phone is slightly heating up while playing games or charging.But it’s still worth a buy."
B09G9D8KRQ,India,4/9/2022,TRUE,1,Overheating
B09G9D8KRQ,India,4/9/2022,TRUE,5,"I have been using IPhone 7 for nearly 4 years and finally decided to switch to IPhone 13. Now it’s been like nearly six months I been using this phone and I couldn’t really find a real drawback what do ever.Camera is the best. I am not exaggerating, it is better than the entry level DSLR’s. Performance, battery life, sound, display - I am so impressed.The only drawback I could see is phone is slightly heating up while playing games or charging.But it’s still worth a buy."
B09G9D8KRQ,India,4/11/2022,TRUE,5,Value for Money
B09G9D8KRQ,India,4/12/2022,TRUE,5,Genuine product
B09G9D8KRQ,United Arab Emirates,5/2/2022,TRUE,5,It does come with facetime but it depends if your country supports facetime. It is brand new and never been opened.
B09G9D8KRQ,India,5/5/2022,FALSE,1,"Worst iphone ever. Unbelievable issues like frozen screen, hangs a lot, miss behaving on charging, glitches when Switching normal to bluetooth or between apps and many more!!!! ."
B09G9D8KRQ,India,5/6/2022,FALSE,1,Very costly phone. It is heating very randomly also. Buy Samsung m53. It has nice front camera quality And 🦍 🍸.
B09G9D8KRQ,India,5/7/2022,FALSE,5,"Outstanding Phone and camera and delivered in one day amazing experience from Amazon , just shifted from android to ios"
B09G9D8KRQ,India,5/7/2022,TRUE,2,"I paid 73,000 for a phone but they don't give a charger! Thats so cheap about apple. Apple told that they are not giving charger to cut down on waste. Good decision. If they think everyone has an iphone and compatible charger, then why they need to produce new phones in the first place? To cut down waste and save environment, they can stop producing phone as well, right? So all these corporate giants who talk about environment actually has a different intention. My 2 stars is not for the phone, but for their cheap tactics to cheat people."
B09G9D8KRQ,India,5/7/2022,FALSE,5,"Outstanding Phone and camera and delivered in one day amazing experience from Amazon , just shifted from android to ios"
B09G9D8KRQ,United Arab Emirates,5/8/2022,TRUE,5,Delivery and item all good
B09G9D8KRQ,India,5/8/2022,TRUE,1,Battery life is very poorPhone is heating up
B09G9D8KRQ,India,5/9/2022,TRUE,5,"Good enough Received genuine product from Amazon , so that is a plus."
B09G9D8KRQ,India,5/9/2022,TRUE,5,"Good enough Received genuine product from Amazon , so that is a plus."
B09G9D8KRQ,India,5/9/2022,TRUE,1,I have ordered one apple i phone 13 256 GB After getting the product it shows some abnormal battery behaviour. After that i tried many times to connect customer service but they are rejecting my call. I spent a huge amount for this product but now i can not replace this item even when the product is not good and its battery life is really bad
B09G9D8KRQ,India,5/10/2022,FALSE,5,Most advanced camera systems with built in quality phone. Display is amazing and the video recording with cinematic mode is outstanding
B09G9D8KRQ,India,5/11/2022,TRUE,5,Nice
B09G9D8KRQ,India,6/1/2022,FALSE,5,"Long time android user here, I bought the iPhone 13 as a replacement of my android mid range and also to shoot Youtube videos as I think an iPhone offers better value than any 60-70k vlogging cam. Absolutely love the camera, battery backup, the build quality-just no words there. Unlike android, I do not have to worry for extended zoom and g calls--very reliable. Definitely, Apple got another long time iPhone customer."
B09G9D8KRQ,India,6/1/2022,FALSE,5,"Long time android user here, I bought the iPhone 13 as a replacement of my android mid range and also to shoot Youtube videos as I think an iPhone offers better value than any 60-70k vlogging cam. Absolutely love the camera, battery backup, the build quality-just no words there. Unlike android, I do not have to worry for extended zoom and g calls--very reliable. Definitely, Apple got another long time iPhone customer."
B09G9D8KRQ,India,6/2/2022,TRUE,5,"My honest review after going broke buying this depreciating object.I have been using android phones since the last 10 years and finally decided to switch to iPhone! I used to roast iPhone for its prices, lack of features and also things like power adapter not given in box etc, but my last android phone (iqoo 7 legend) had lot of software related issues and battery issues after updating it to android 12, tired of bugs and software glitches in android, I finally decided to buy a iPhone and switch from android to iOS And Boy Was I right!I never even held an iPhone In my life before because of its price, but now I made a great choice even if I had to spend all my savings on it.iPhone 13 is so smooth that even my IQOO 7 Legend with 120hz feels slower than it even if iPhone has only 60hz. And I can’t believe what I’m seeing, all the games/apps are so much smoother and optimised than on android.I was very sceptical about the charging speed of an iPhone Because in Iqoo I had 66w fast charger where as for iPhone I had to buy 20w separate fast charger for 1800rs, but charging speed isn’t disappointing.Display quality is truly flagship level and I’m quite a fan of the small 6.1 display believe it or not, being able to reach the top of display with just one hand is very helpful, Build quality is great.I would recommend NOT to waste extra 40k for buying 13 pro. Because I don’t think having a extra camera telephoto lens is worth spending 40k.You can see in the 3rd image attached the quality of wide angle camera pic shot on my iPhone 13, wide angle camera struggles in low light, but main camera is really good, captures true colours. Front camera is really good too, truly flagship.Speakers are Great.Battery life is better than my previous devices,iOS is very optimised in terms of battery life, easy 8hrs sot on normal usage.NOTE : While playing BGMI you loose around 2% battery every 6minutes at HD + Extreme Graphics. Which is also good. Pro Max Would Be far better in terms of battery.For the software? Yes I feel like there are few downsides, even if the software is very smooth and has very less bugs, it has two annoying things : any game gets paused when you open control centre just to check the battery etc, Lock Screen is annoying and also having to reach the top left corner just to see notifications is also annoying, clearing all notifications is also very annoying.But other than that a perfect 10/10 purchase. I was very disappointed at myself when I paid for the iPhone but when I received it I was truly happy that I bought it.Truly worth it."
B09G9D8KRQ,India,6/2/2022,FALSE,5,"Truely amazed with its performance, though I miss my second kidney .... Still happy and surviving... Go for it today..."
B09G9D8KRQ,India,6/2/2022,TRUE,5,"My honest review after going broke buying this depreciating object.I have been using android phones since the last 10 years and finally decided to switch to iPhone! I used to roast iPhone for its prices, lack of features and also things like power adapter not given in box etc, but my last android phone (iqoo 7 legend) had lot of software related issues and battery issues after updating it to android 12, tired of bugs and software glitches in android, I finally decided to buy a iPhone and switch from android to iOS And Boy Was I right!I never even held an iPhone In my life before because of its price, but now I made a great choice even if I had to spend all my savings on it.iPhone 13 is so smooth that even my IQOO 7 Legend with 120hz feels slower than it even if iPhone has only 60hz. And I can’t believe what I’m seeing, all the games/apps are so much smoother and optimised than on android.I was very sceptical about the charging speed of an iPhone Because in Iqoo I had 66w fast charger where as for iPhone I had to buy 20w separate fast charger for 1800rs, but charging speed isn’t disappointing.Display quality is truly flagship level and I’m quite a fan of the small 6.1 display believe it or not, being able to reach the top of display with just one hand is very helpful, Build quality is great.I would recommend NOT to waste extra 40k for buying 13 pro. Because I don’t think having a extra camera telephoto lens is worth spending 40k.You can see in the 3rd image attached the quality of wide angle camera pic shot on my iPhone 13, wide angle camera struggles in low light, but main camera is really good, captures true colours. Front camera is really good too, truly flagship.Speakers are Great.Battery life is better than my previous devices,iOS is very optimised in terms of battery life, easy 8hrs sot on normal usage.NOTE : While playing BGMI you loose around 2% battery every 6minutes at HD + Extreme Graphics. Which is also good. Pro Max Would Be far better in terms of battery.For the software? Yes I feel like there are few downsides, even if the software is very smooth and has very less bugs, it has two annoying things : any game gets paused when you open control centre just to check the battery etc, Lock Screen is annoying and also having to reach the top left corner just to see notifications is also annoying, clearing all notifications is also very annoying.But other than that a perfect 10/10 purchase. I was very disappointed at myself when I paid for the iPhone but when I received it I was truly happy that I bought it.Truly worth it."
B09G9D8KRQ,India,6/2/2022,TRUE,1,Battery life is worst . Even normal use call whatsapp battery drain fast 1 day backup only . Don't go for iphone 13 if u want battery backup. And Android user don't go for iOS lot of disadvantages are there. And don't waste money. U can go for higher range Android.
B09G9D8KRQ,India,6/5/2022,TRUE,4,"Well, i just love my iphone. No complaints. Just took some time to adjust to this but now it's perfect."
B09G9D8KRQ,India,6/5/2022,TRUE,5,Switched from oneplus 7pro. This one is really handy. Really smooth. Happy customer.
B09G9D8KRQ,India,6/5/2022,FALSE,1,"I have made a mistake of going with the hype and buying the iPhone...It's a useless piece of trash for 50k. No functionality whatsoever. Just a piece of showoff,nothing else. I also have put up an ad olx.Rather go for samsung S series"
B09G9D8KRQ,India,6/5/2022,FALSE,1,"I have made a mistake of going with the hype and buying the iPhone...It's a useless piece of trash for 50k. No functionality whatsoever. Just a piece of showoff,nothing else. I also have put up an ad olx.Rather go for samsung S series"
B09G9D8KRQ,India,6/5/2022,TRUE,4,"Well, i just love my iphone. No complaints. Just took some time to adjust to this but now it's perfect."
B09G9D8KRQ,India,6/5/2022,TRUE,5,Switched from oneplus 7pro. This one is really handy. Really smooth. Happy customer.
B09G9D8KRQ,India,6/6/2022,TRUE,5,Awesome
B09G9D8KRQ,India,6/6/2022,TRUE,5,Awesome
B09G9D8KRQ,India,6/6/2022,TRUE,1,
B09G9D8KRQ,India,6/9/2022,FALSE,5,The camera quality is very good and the proceser is actually surpriseing hai na ki nhi hai hai na tu baas
B09G9D8KRQ,India,6/9/2022,TRUE,5,Damnn 😍 first time iphone user and trust me my experience with this one is god damnn unbelievable. 😩🔥♥️ it Looks great. Audio Quality is good and the Camera Quality ison another level 😍♥️ all over i loved it so much... ♥️😌
B09G9D8KRQ,India,6/9/2022,FALSE,5,The camera quality is very good and the proceser is actually surpriseing hai na ki nhi hai hai na tu baas
B09G9D8KRQ,India,6/9/2022,TRUE,1,"1. Mob is getting heated upon charging2. Camera quality is pathetic, one would look worse than their adhar card images.Camera quality for night is fine but not upto the mark, as one would wish in such expensive mobiles.3. The touch is not working properly at all and specially in Instagram.4. Amazon service is more pathetic than this  mob. We chose to replace, but it asked for refund. The status is to be refunded but no body yet has come to receive the mob. Every day they say in next 1-2 days and from past 2 weeks nobody recollected, I am using my old mob.Better buy Apple from shops and not onli e"
B09G9D8KRQ,India,6/9/2022,TRUE,5,Damnn 😍 first time iphone user and trust me my experience with this one is god damnn unbelievable. 😩🔥♥️ it Looks great. Audio Quality is good and the Camera Quality ison another level 😍♥️ all over i loved it so much... ♥️😌
B09G9D8KRQ,India,6/10/2022,TRUE,5,
B09G9D8KRQ,India,6/11/2022,TRUE,5,"Outstanding Mobile♥️, Face Id Very Fast Even in night mode, Battery backup almost 1 day, Camera is superb, If your budget is around 60-70k, Go for it👍🏻"
B09G9D8KRQ,India,6/11/2022,TRUE,5,"Outstanding Mobile♥️, Face Id Very Fast Even in night mode, Battery backup almost 1 day, Camera is superb, If your budget is around 60-70k, Go for it👍🏻"
B09G9D8KRQ,India,7/4/2022,TRUE,4,Actually I’m android user now switched to iPhone user experience is good but camera quality isn’t meet my expectations when taken photos on day times and little low lights you’ll get good quality photos. Night mode is worst. Battery is good for moderate users. Phone is very compact and display quality really awesome. My conclusion if you looking for privacy and protect from hackers definitely iPhone is safe. Those who are all moderate user and then buy this model
B09G9D8KRQ,United Arab Emirates,7/4/2022,TRUE,5,Its valuable
B09G9D8KRQ,India,7/4/2022,TRUE,4,Actually I’m android user now switched to iPhone user experience is good but camera quality isn’t meet my expectations when taken photos on day times and little low lights you’ll get good quality photos. Night mode is worst. Battery is good for moderate users. Phone is very compact and display quality really awesome. My conclusion if you looking for privacy and protect from hackers definitely iPhone is safe. Those who are all moderate user and then buy this model
B09G9D8KRQ,India,7/8/2022,TRUE,1,Need immediate replacement of the iPhone
B09G9D8KRQ,India,7/10/2022,TRUE,5,
B09G9D8KRQ,India,7/10/2022,TRUE,5,I have returned item due to I got same iphone 13 in lesser price.. but ordered in blue 🔵 color pink one have better look as i feel
B09G9D8KRQ,India,7/10/2022,TRUE,5,
B09G9D8KRQ,India,7/10/2022,TRUE,5,I have returned item due to I got same iphone 13 in lesser price.. but ordered in blue 🔵 color pink one have better look as i feel
B09G9D8KRQ,India,7/12/2022,TRUE,1,Copy I phone sold by AmazonFace lock unlocked with my and brother faceLack of secrecy0 star
B09G9D8KRQ,India,8/2/2022,TRUE,3,"This is my first IPhonePhone looks and feels premium in hand, definitely you cannot compare with Chinese android phones.Battery is sufficient for normal day to day use, if you use hotspot then it will be drained in 5 hours, I don’t play games so can’t comment.Security, OS and hardware comprised intact kudos to apple for that, this is where iPhone stands out from other phones.Volume and camera is amazing and you feel next level if you are switching from Chinese smart phones. Same Dolby and oled display feels premium in iphone.Didn’t explore much on apple eco system, how ever I understood that you need to spend some extra bugs than usual if you want to be a premium user of apple eco system.Nothing comes for free here, in fact you would loose the freedom of being an android user (less customisation and no side loaders)In a good way, if you respect your privacy, security and getting premium services in the market you should choose iPhone.New users are good to go for iPhone 13 with few extra grands with the current offers, you will get extra features that are missing in 12.12 users forget about upgrading to 13 it will be a joke for you, it won’t worth it."
B09G9D8KRQ,India,8/3/2022,FALSE,2,Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya
B09G9D8KRQ,India,8/3/2022,FALSE,2,Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya
B09G9D8KRQ,India,8/4/2022,TRUE,5,"Great product, wonderful experience."
B09G9D8KRQ,India,8/4/2022,TRUE,5,"Great product, wonderful experience."
B09G9D8KRQ,India,8/5/2022,TRUE,4,
B09G9D8KRQ,India,8/5/2022,TRUE,4,
B09G9D8KRQ,India,8/5/2022,TRUE,4,
B09G9D8KRQ,India,8/5/2022,TRUE,1,"Camera , battery, screen and speaker quality is very bad"
B09G9D8KRQ,India,8/5/2022,FALSE,1,Buy samsung. Not worth for 60hz in 2022 . Boycott apple products . This is a below standard phone with huge notch .
B09G9D8KRQ,India,8/6/2022,TRUE,5,Go for itI am using this phone for more than 6 months now and its working with charm since I bought it.Its still feels just like new for handling same as I used on day 1Really IOS is so polished that you wont be observing any lag or hang state on phone
B09G9D8KRQ,India,8/6/2022,TRUE,5,Go for itI am using this phone for more than 6 months now and its working with charm since I bought it.Its still feels just like new for handling same as I used on day 1Really IOS is so polished that you wont be observing any lag or hang state on phone
B09G9D8KRQ,India,8/6/2022,TRUE,2,"I switched to ios from Android and being my first experience, I didn't find anything exciting. After trying to settle down for two weeks , i had enuff and finally decided to sell off the phone.Apple doesn't even provide u small things like fonts or themes but then allows third party apps to do so.So basically apple wants you to sell your kidney first to get the phone and then sell other parts also to change font etcMy 11x has much better wifi connectivity than iphone 13.. camera is ok nothing to say 'wow' about.Overall an overrated phone and too pricey.. happy to switch back to Android."
B09G9D8KRQ,India,8/9/2022,TRUE,5,There’s no same day delivery Phone was delivered to me in 3-4 days. I had to purchase  the phone thrice so on the third attempt I finally received the phone. Battery life is better than iPhone XR. Phone is same as shown in pictures. Amazon refund policy is good. I received both refunds within 24 hours.
B09G9D8KRQ,India,8/9/2022,TRUE,5,There’s no same day delivery Phone was delivered to me in 3-4 days. I had to purchase  the phone thrice so on the third attempt I finally received the phone. Battery life is better than iPhone XR. Phone is same as shown in pictures. Amazon refund policy is good. I received both refunds within 24 hours.
B09G9D8KRQ,India,8/11/2022,TRUE,5,Have switched to iPhone from android. The display and UI/UX is just uncomparable. Loving every part of it.
B09G9D8KRQ,India,8/11/2022,TRUE,5,Have switched to iPhone from android. The display and UI/UX is just uncomparable. Loving every part of it.
B09G9D8KRQ,India,9/3/2022,TRUE,5,First phone amazing
B09G9D8KRQ,India,9/3/2022,TRUE,5,First phone amazing
B09G9D8KRQ,India,9/4/2022,TRUE,5,Parfect fiting
B09G9D8KRQ,India,9/4/2022,TRUE,5,Parfect fiting
B09G9D8KRQ,India,9/5/2022,TRUE,3,Isme koi shak nhi ki apple ka mobile sabse best hai but itne costly mobile ki itni cheap packing maine sapne me bhi nhi socha tha. Packing by amazon so cheap and not in safe style plz amazon send in safe packing when costly and breakable product orders
B09G9D8KRQ,India,9/6/2022,TRUE,3,"Except camera and some features, nothing is great and not value for money.iOS : full of bugs. They give you updates for the bugs, but the updates will give you another bug. Not all applications are available and most of them are paid apps.Buy a 40k Camera and 16k Android phone. That is perfect option. You will get decent camera in 16k phones. For Pro use, you can use the 40k camera."
B09G9D8KRQ,India,9/7/2022,TRUE,5,Touch
B09G9D8KRQ,India,9/7/2022,TRUE,5,Touch
B09G9D8KRQ,India,9/8/2022,TRUE,5,Perfect business phone with excellent camera quality ..if yo love to do the photography its right choice
